family_id,family member
88,3304713
88,1704645
88,8575623
88,2323136
88,4464137
88,2581313
88,7980246
88,5863387
88,1694346
88,8203938
88,7061467
88,8211009
88,1024212
89,3561486
89,4725529
89,1870196
89,6805051
89,3650508
89,1940807
89,3961759
89,6958284
89,7901547
89,4895857
89,6684005
89,1534998
89,3903367
89,6649584
89,9181760
89,2436491
89,7068123
89,7009957
89,9082341
89,3849582
89,8443176
89,6578654
89,6758496
89,8787615
89,7551900
89,1103699
89,2501103
89,4738511
89,8242970
89,8149149
89,7060790
89,6131975
89,7548407
89,7182555
89,5550633
89,6037519
89,1703128
89,6509624
89,3411830
89,4471265
89,3835307
89,1917901
89,8372939
89,1877892
89,4108007
89,1801060
89,2844082
89,6555118
89,3972549
89,7184078
89,2771356
89,9237878
89,8793761
89,6582325
89,8699812
89,1497078
89,3634108
89,5968525
89,4486117
89,1103023
89,6417223
89,8816154
89,4875530
89,9024097
89,4858890
89,8574645
89,3803481
89,7628283
89,9614416
89,7496223
89,3565762
89,7995168
89,1971286
89,5903545
90,8304438
90,4437082
91,3528691
91,9880404
91,9681161
91,9928484
91,6870680
92,9151474
92,5944341
92,6741530
92,3044198
92,2034633
92,2562636
92,9425848
92,8234330
92,2933764
92,2750710
92,6956336
92,8908284
92,6534013
92,3139839
92,5513839
92,1834408
92,7433731
92,9854217
92,4752988
92,5953508
92,1793898
92,7473170
92,1003517
92,8227948
92,9809811
92,6955124
92,3113569
92,1249168
93,5751268
94,4302632
94,1921577
94,3939386
94,8399497
94,3776401
94,9169783
94,6210896
94,9681086
94,8186468
94,5720345
95,2943059
96,1361574
96,6692891
96,9114514
96,3892599
96,7149608
96,3349187
96,2324699
96,8365900
96,1600042
96,5192163
96,7237341
96,2609478
96,2312858
96,3504654
96,3772922
96,9748281
96,1454738
96,8176577
96,4669789
96,4657512
96,4556592
96,5087200
96,3176625
96,7250099
96,2045522
96,7710808
96,7930392
96,1248493
96,7830203
96,5052675
96,6282320
96,5869291
96,3167967
96,4057929
96,5599927
96,3093490
96,5808036
96,5493982
96,5774954
96,3686906
96,6564658
96,1913641
96,8764784
96,2334788
96,3853935
96,8902657
96,5460793
96,8697061
96,7163057
96,5456895
96,8920570
96,8559531
96,5067418
96,2066625
96,7124347
96,4254103
96,9510210
96,9494100
96,6401095
96,8020306
96,7817853
96,5674201
96,3264009
96,2632231
96,6811433
96,6224834
96,3590089
96,9952861
96,9388473
96,1523822
96,2935507
96,1184816
96,8485196
96,2818074
96,5685446
96,3399782
96,7150668
96,2921179
96,9089717
96,3252987
96,3732225
96,7652224
96,6473776
96,7906594
96,5340635
96,7300529
96,2591829
96,3051010
96,3498672
96,3633550
96,2506109
96,1157700
96,3977354
96,4490457
96,6688957
96,8983344
96,3860734
96,9451378
96,1846793
96,2367012
96,2482325
96,8973940
96,5534750
96,2453161
96,1794261
96,2763512
96,1672010
96,6366057
96,4202206
96,3989595
96,1103520
96,6288872
96,1216837
96,1750795
96,2719697
96,3508629
96,9939794
96,4879470
96,8680741
96,5740761
96,7460686
96,5397959
96,4884688
96,3195942
96,5927289
96,7211934
96,9008262
96,7248955
96,9730404
96,9080917
96,6996521
96,7071445
96,8275821
96,8941558
96,7981771
96,1890672
96,8886340
96,8867264
96,1464243
96,5751454
96,7983625
96,2247707
96,1016240
96,2906444
96,5222294
96,4969073
96,2927667
96,6161137
96,4511275
96,3691240
96,6049842
96,9770551
96,3255908
96,3132696
96,7544294
96,2412554
96,5015598
96,2299654
96,8128362
96,6894984
96,1822164
96,4708542
96,8519044
96,4426953
96,8198154
96,6103940
96,6098656
96,1329772
96,2101495
96,2299524
96,6871878
96,1105231
96,9152137
96,4378850
96,1510916
96,3891009
96,2965868
96,2118093
96,7878328
96,9620899
96,9676866
96,3753389
96,7274233
96,7806241
96,9062473
96,6951218
96,7248947
96,4224539
96,1648655
96,2307396
96,6274682
96,8275529
96,1585017
96,6495704
96,2244500
96,4752505
96,4998281
96,4462453
96,3340173
96,9581585
96,9707151
96,1849530
96,5537783
96,2452500
96,7898436
96,6654128
96,2307044
96,2563656
96,6452453
96,7578044
96,9434459
96,8496472
96,2745003
96,3527710
96,4978260
96,8827196
96,5683781
96,5246407
96,7112826
96,4396741
96,6760860
96,2171117
96,3984389
96,9135386
96,2183407
96,9603010
96,8610359
96,8092107
96,7582236
96,1073653
96,4602819
96,5973426
96,9920568
96,6485831
96,9704255
96,8493689
96,5979643
96,8180661
96,9084145
96,8202335
96,3096861
96,8793795
96,7141953
96,5637647
96,3967028
96,8169904
96,2144217
96,7567953
96,5969017
96,2047733
96,8459085
96,4332455
96,3343223
96,4689737
96,3507520
96,3678902
96,7692642
96,3047446
96,7750259
96,9038403
96,8333894
96,7894102
96,8062506
96,5066231
96,4173609
96,7921353
96,7871173
96,3031064
96,5348358
96,5389528
96,4120650
96,2150476
96,6053187
96,3084376
96,7221777
96,7962042
96,1164561
96,9841085
96,2026998
96,1923599
96,3928042
96,2431427
96,9712525
96,4345962
96,6477936
96,5730722
96,7239364
96,2535609
96,4600370
96,9623959
96,9313881
96,2762137
96,7981304
96,4713939
96,5190141
96,6903251
96,1192958
96,4584474
96,9641864
96,5950812
96,9282733
96,4458272
96,2707368
96,5040058
97,5886268
97,5556977
97,1525461
97,7889380
97,8515833
97,2273070
97,8847876
97,3730462
97,2858734
97,4086824
97,5988070
97,7956815
97,1656089
97,7507100
97,7865882
97,3637588
97,8814077
97,6518499
97,8559552
97,4419189
97,6156191
97,6483160
97,8631770
97,3745709
97,1484555
97,3783305
97,2940030
97,1394530
97,1019136
97,8449836
97,7742449
97,7289587
97,9269185
97,1948840
97,1177917
97,7463528
97,7188464
97,4932336
97,7301234
97,7341172
97,8297211
97,4029606
97,3096096
97,6963756
97,3827465
97,8174873
97,3904257
97,8239007
97,7839032
97,1297755
97,4785708
98,6648447
99,7668022
99,9686413
99,5004338
99,2306063
99,3130235
99,1913355
99,1596283
99,9706137
99,9172559
99,3850268
99,3969685
99,8789432
99,7312844
99,6031027
99,7494468
99,3065622
99,2881813
99,4160160
99,9978279
99,1196441
99,4464499
99,5007816
99,6216236
99,4139444
99,2408859
99,3154548
100,2499266
101,4708664
101,4570815
101,3616377
101,3835130
101,4259207
101,2665099
101,7994347
101,7734320
101,9829316
101,1178215
101,5248131
101,3993904
101,5298379
101,6074442
101,6610408
101,4927534
101,2632821
101,8885714
101,6145493
101,6360516
101,9852631
101,8043379
101,1997839
101,5195513
101,5599780
101,6901445
101,3513261
101,1721549
101,7886494
101,9815561
101,8148139
101,8090049
101,6065170
101,3389432
101,6848341
101,9873549
101,7281328
101,4933438
101,8372705
101,4074984
101,2764647
101,7305042
101,9304071
101,8419732
101,2519606
101,5290978
101,4257835
101,1317883
101,3065119
101,3056901
101,5414906
101,6408904
101,6669358
101,5680638
101,3859590
101,1639016
101,8493552
101,9321198
101,3706451
101,6433132
101,6951500
101,8458279
101,1968273
101,8049707
101,9320400
101,7503474
101,7580896
101,1150438
101,8400839
101,5076263
101,3765000
101,5548750
101,5775260
101,7236350
101,1838695
101,6013348
101,1883736
101,4899545
101,2397456
101,6644448
101,8809356
101,6360485
101,4239220
101,9775067
101,8674708
101,2719898
101,3980290
101,5338153
101,7177852
101,9906900
101,3474060
101,3757907
101,5401749
101,2956016
101,5882191
101,7187600
102,8194342
102,7995791
102,6370996
102,8287080
102,1161119
102,9384715
102,8283319
102,7234510
102,3075627
102,6134339
102,6779202
102,5988915
102,8254561
102,1440634
102,5922840
102,7585596
102,7571719
102,8296924
102,6430668
102,7109535
102,9078004
102,4215443
102,5140720
102,8418085
102,9864328
102,9268633
102,9246530
102,1378147
102,8930041
102,5699729
102,2156509
102,1878746
102,2971684
102,4684223
102,8916513
102,3771951
102,2089280
102,1234060
102,8435291
102,6392481
102,5173704
102,1797853
102,6821018
102,5342738
102,2783546
102,5898243
102,1244789
102,1966657
103,3131129
104,1623819
104,3001805
104,3274871
104,2865601
105,2067410
105,5400095
105,3465361
105,2163794
105,8530593
105,8482314
105,2673852
105,2753831
105,1921458
105,2856396
105,2027263
105,4428744
105,1545955
105,5214532
105,4368489
105,4066356
105,7503699
105,5114640
105,6597422
105,3558720
105,1389774
105,5670574
105,7556203
105,3288890
105,7985535
105,5225334
105,6387073
105,1313189
105,1749060
105,3715240
105,5043524
105,8189017
105,6878564
105,6283197
105,4160509
106,1926873
106,6449809
106,2916434
106,6078132
106,6740399
106,4347931
106,1659810
106,5658275
106,5167765
106,4019227
106,9821396
106,9777422
106,9489814
107,9747807
107,5708283
107,9152480
107,8937941
107,6360516
107,9852631
107,2718678
107,2164706
107,2862385
107,2832788
107,7394676
107,2431200
107,8587891
107,1160393
107,9267290
107,6648119
107,8675069
108,5231538
108,5704324
108,8993175
108,7556722
108,6403563
108,9659215
108,4602819
108,5973426
108,9920568
108,6485831
108,9704255
108,8867502
108,1853751
108,1294044
109,8724876
109,1353225
109,8646799
109,4030048
109,6639305
109,7177953
109,5682050
109,9562122
109,9045519
109,8772687
109,3539987
109,4891246
109,1848188
109,8098962
109,7780954
109,6842563
109,4651657
109,2465516
109,6005355
109,2974374
109,7511418
109,2468509
109,6382077
109,5261253
109,7964558
109,9304885
109,3890734
109,2811736
109,7467288
110,6843072
110,5944341
110,4389889
110,6508289
110,5288029
110,7447765
110,5917995
110,4721210
110,7852643
110,8680182
110,5460654
110,5957422
110,2433103
110,6130568
110,9228123
110,6057110
110,9547676
110,2731687
110,1825314
110,4794609
110,7426740
110,6184901
110,1942449
110,7852684
110,6138001
110,4892180
110,6790759
110,8761248
110,5027208
110,2123665
110,4967417
110,7941920
110,9397524
110,1727185
110,8712474
110,2479162
110,6474668
110,4619748
110,2995318
110,2518662
110,5257279
110,4615690
110,1917293
110,8531075
110,5020934
110,3077563
110,5132626
110,4083235
111,6205510
111,3520731
111,1661725
111,7182555
111,5550633
111,4280659
111,1093277
111,2637498
111,2755143
111,5490461
111,1539599
111,8870602
111,6236250
111,4538043
111,8771833
111,9584772
111,8931630
111,4468643
111,5751268
111,5218313
111,2537627
111,7560165
111,4082136
111,8174873
111,3904257
111,8239007
111,9627440
111,6247850
111,5964456
111,7825215
111,5589684
111,2040042
112,9193225
112,4802951
112,5534287
112,6169871
112,9335779
112,7894102
112,1796899
112,7285741
112,1710660
112,8882342
112,6961802
112,2368812
112,9482081
112,6120655
112,9604834
112,9633520
112,8542513
112,8272481
112,1540598
112,9017866
112,1078247
112,7350073
112,3984846
112,7626859
112,1101581
112,2960069
112,4450768
112,6929397
112,9255308
112,8760098
112,1894346
112,3803561
112,1865894
112,2283495
113,3601710
114,6798247
114,9312275
114,6127376
114,8033284
114,1151981
114,1803172
114,7793441
114,9667134
114,3863878
114,3550892
114,4844355
114,8107341
114,1662998
114,5659178
114,8683588
114,2860365
114,5133362
114,6633786
114,9419947
114,3339227
114,8935082
114,8543673
114,3755196
114,4766097
114,3110016
114,6898318
114,3512902
114,9548847
114,4615690
114,1917293
114,8531075
114,1887574
114,8912393
114,8520483
114,4366577
114,4446500
114,2432090
114,9727384
114,7792345
114,9175355
114,4134447
115,6613124
115,4690899
115,3648147
115,3957539
115,5078324
115,1752833
115,4470264
115,4893560
115,7726501
115,7589374
115,7852054
115,6609290
115,1134305
115,5590617
115,8791519
115,2110447
115,6084605
115,3847529
115,7515188
115,7304074
115,3302269
115,6526262
115,6754671
115,6617426
115,3188499
115,6265750
115,3076189
115,4364126
115,9813200
115,5638266
116,9038286
116,6882349
117,5104247
118,6119260
118,5073967
118,2990355
118,8580309
118,7922365
118,8594443
118,3512479
118,3077553
118,3370488
118,4789678
118,4362989
118,1995911
118,1365813
118,3441331
118,7302094
118,6228055
118,2473721
118,9201656
118,3314793
118,6023349
118,1003940
118,6586244
119,2084952
119,1250993
119,8164463
119,4231206
120,9535826
120,4054998
121,2592770
121,5771023
122,4608476
122,7932988
122,1063087
122,5888987
122,3350164
122,1185835
122,2149531
122,9536491
122,3743297
122,5089244
122,1097080
122,8457555
122,4591544
122,3007393
122,4026726
122,3262058
122,9275182
122,9803303
122,3057981
122,6232527
122,3572902
122,1136868
122,6077586
122,2123665
122,4967417
122,7024987
122,8689145
122,7549827
122,6022334
122,3014868
122,6942835
122,2650684
122,6812880
122,2173706
122,9432366
122,1427584
122,6707898
122,5434256
122,5361525
122,3203108
122,5179251
122,4939871
122,4140814
122,4075007
122,5956560
122,6980964
122,7299192
122,9472267
122,6584061
122,8705880
122,3315825
122,9578104
122,9644482
122,4914568
122,5835534
122,8297456
122,4704542
122,5354045
123,7371834
123,5624967
123,1366721
123,3960646
123,9898438
123,7483472
123,4577615
123,5869489
123,7429018
123,1060863
123,9661609
123,4541793
123,1934310
123,5932104
123,6035669
123,6345750
123,8841816
124,3116472
124,2512440
124,5439027
124,3403775
124,5342885
124,8364630
124,9487047
124,7351959
124,3687831
124,9628251
124,8847477
124,4609722
124,9218109
124,2611895
124,5288029
124,3881774
124,3838736
124,9895405
124,2358473
124,7785414
124,4944393
124,2348376
124,9853676
124,7239001
124,8583774
124,2477871
124,2981044
124,7147094
124,9429417
124,1577007
124,6102887
124,4573697
124,2652651
124,3683441
124,3321334
124,5272119
124,7276357
124,5748455
124,9525882
124,5217753
124,2743193
124,9560853
124,2492111
124,7272962
124,5732794
124,6697407
124,6373976
124,2245953
124,5204114
124,8461590
124,8785623
124,5696974
124,9588544
124,7346509
124,1739276
124,5328871
124,7862420
124,5565807
124,1446645
124,5675300
124,5680360
124,1638971
124,2196663
124,1896472
124,4493845
124,8226732
124,3360751
124,5602455
124,9958738
124,3265887
124,6373126
124,3254405
124,2457248
124,5466978
124,8674951
124,5410929
124,8554022
124,2919352
124,2983388
124,1265980
124,4129942
124,8059363
124,6668048
124,2321699
124,2943426
124,9371701
124,3794793
124,2613044
124,1993224
124,6436150
124,6231078
124,5910122
124,8433873
124,8150957
124,5857134
124,6499817
124,4500526
124,9092091
124,8878384
124,1482085
124,8511279
124,8724470
125,5331920
125,6031481
125,3035932
125,2797950
125,2540213
125,4983468
125,8325932
126,5685141
127,7781206
127,4039601
127,3519425
127,8857103
127,3530379
127,7376381
127,1479761
127,1556946
127,1918222
127,1929308
127,7132861
127,4357766
127,3956953
127,5562362
127,9518605
127,3469830
127,8950964
127,7000859
127,9315797
127,2620312
127,1869192
127,4132270
127,9704871
127,2608985
127,6138498
127,8937428
127,1050031
127,4412261
127,5063414
127,6977817
127,6605954
127,2739289
127,8859876
127,9751392
127,4475584
127,5704255
127,3960646
127,9898438
127,7483472
127,3491718
127,8609109
127,3375382
127,7647305
127,4067003
127,3199674
127,3602376
127,2773122
127,3841580
127,2078484
127,2730280
127,6391621
127,2340609
127,7105646
128,2094451
129,6650003
129,8378170
129,1711852
130,2036086
130,3805580
130,3853569
130,3020228
130,8827405
130,3351107
130,1747538
130,1897329
131,3196510
131,3729992
131,3224513
131,8304077
131,1081290
131,3398491
131,1419038
131,2373855
131,2437280
131,5189225
131,4625229
131,7140819
131,7870954
131,9686046
131,9848132
131,6561757
131,7507751
131,1580528
131,7913440
131,4305802
131,1433937
131,6673834
131,7466779
131,5284981
131,6477654
131,9349151
131,9499198
131,2179308
131,7708859
131,2622138
131,6580454
131,6583490
131,5134674
131,8250934
131,2857114
131,5050062
132,7402271
133,4804325
133,8052637
133,2576926
133,3270218
133,2268277
133,5647714
133,4396950
133,3774246
133,5278525
133,6125808
133,2873422
133,6280533
133,9478898
133,9107101
133,2772736
133,3254405
133,2457248
133,9568872
133,4856614
134,2348376
135,7837536
136,9519510
136,8969055
136,4282093
136,6455855
136,3827668
137,9574328
138,6520278
138,9312275
138,6127376
138,5433207
138,8722630
138,1878843
138,6592315
138,7670303
138,5834869
138,7215556
138,2290980
138,3274828
138,8892145
138,9190461
138,4809190
139,1890735
140,7179865
140,5073967
140,2990355
140,2337577
140,7346716
140,7011286
140,7293741
140,6212952
140,1182366
140,1210295
140,2481315
140,3249859
140,9438191
140,1837936
140,3902689
140,6782567
140,5798503
140,8618702
140,7119554
140,1948427
140,8142530
140,4613911
140,2801030
140,9144183
140,6327602
140,9033663
140,7157058
140,6829577
140,2111540
140,4444223
140,2231730
140,8819604
140,6279669
140,9347965
140,5134827
140,8632091
140,2603387
140,2881554
140,8551021
140,4969453
140,2509695
140,2267245
140,1961816
140,1442318
140,8365362
140,9882518
140,4715689
140,8249702
140,8969443
140,9331582
140,8114943
140,4180610
140,6313456
140,1920093
140,1802116
140,8164576
140,2557723
140,2545047
140,4657028
140,9271055
140,7943561
140,7248474
140,7743617
140,6668048
140,8415970
140,2895789
140,3184903
140,2241235
140,7187675
140,5141359
140,9289601
140,3807373
140,3602481
140,6544066
140,4493506
140,1932965
140,8360989
140,6249470
140,1453492
140,8115885
140,7379988
140,3250474
140,8359772
140,8391330
140,6427668
140,6429814
140,4132270
140,9704871
140,2608985
140,2916559
140,3877254
140,2365922
140,7784778
140,5685889
140,3381013
140,9388872
140,1831594
140,8908809
140,8577777
140,4970350
140,6289084
140,3739669
140,5104247
140,8011201
140,8198274
140,4274659
140,3434225
140,1200043
141,7818267
141,5580362
141,5413552
141,4214345
141,6697609
141,6137663
141,7633439
141,7786285
141,5955910
141,7552445
141,5166945
141,9631926
141,5202532
141,8554389
141,2524224
141,3522620
141,7904084
141,4416457
141,5199360
141,4350542
141,9531691
141,8755000
141,6514133
141,4786366
141,4086591
142,5778798
142,1827694
142,5152402
142,5876906
142,7983679
142,5475880
142,3212570
142,5756403
142,9443058
142,3506738
142,8111633
142,9131679
142,4689661
142,2876245
142,7216789
142,3708159
142,5995154
142,3062240
142,8573711
142,6430222
142,2351444
142,8761546
142,1770372
142,3455657
142,7254601
142,1277723
142,5346404
142,3776289
142,2001643
142,5683734
142,6578308
142,8633425
142,1530731
142,9190389
142,3151374
142,8961145
142,8068819
142,3068920
142,8586947
142,2685729
142,2427053
142,4539141
142,4455415
142,3272693
142,1566102
143,6633786
144,1746976
144,7410423
144,8562868
145,1576538
145,8279346
145,2522089
145,4384619
145,6240937
145,2866850
145,2782446
145,3627503
146,5018694
146,4039601
146,3519425
146,4501616
146,1780857
146,8392925
146,5022404
146,3385053
147,8843312
147,8282856
147,1227166
147,8562608
147,7658108
147,1166181
147,9987587
147,1557910
147,1312796
147,5462061
147,7511004
147,6162635
147,8383705
147,1600295
147,5041245
147,9819006
147,9046300
147,9035056
147,7746421
147,9263040
147,2476439
147,8978276
147,5934836
147,4338437
147,2578162
147,6861798
147,7703328
147,4336715
147,2576665
147,8554160
147,9460300
147,7333347
147,1397001
147,4868247
148,9867010
148,5529757
148,7714002
148,1995643
148,4774208
148,9071253
148,6075610
148,2268285
148,4868745
148,5584119
148,4373573
148,3838736
148,5513265
148,6830572
148,1819387
148,5441965
148,4276807
148,7799701
148,1195339
148,6921213
148,4910371
148,9451579
148,3995221
148,3126108
148,2531214
148,4047005
148,6912802
148,1625994
148,3438311
148,2988986
148,3132670
148,9312085
148,4264676
148,4392405
148,2662983
148,2122312
148,8402524
148,3470931
148,1851693
148,4980113
148,7021543
148,4910331
148,9073939
148,8846035
148,5243102
148,4767588
148,5789403
148,1836788
148,3518407
148,3369449
148,3443043
148,1373074
149,3977052
149,8393993
149,3953725
150,6620096
150,8867023
151,6587374
151,6027635
151,7700887
151,4394410
151,7573039
151,7138372
151,6525841
151,7038316
151,7372672
151,2406219
151,6254950
151,2714807
151,2265236
151,3198311
151,4994352
152,7962488
152,1511414
153,1878690
154,5257718
155,2761123
155,3805580
155,3853569
155,3020228
155,8827405
155,4095916
155,5127287
155,3931056
155,9092395
155,1727696
155,5749130
155,3163997
155,8664285
155,8920089
155,1602944
155,6163124
155,2851497
155,5031080
155,2419011
155,6168726
156,2823543
157,1389621
157,4078951
157,8053483
157,2559452
157,8783880
157,5235596
157,9735067
157,9540964
157,3681643
157,3860350
157,5138414
157,4319321
157,2604614
157,1343284
158,8988271
158,8969055
158,5521633
158,2792116
158,6693751
158,3517030
158,4081290
158,7251007
158,3329992
158,4677413
158,1433937
158,6673834
158,7466779
158,5284981
158,3217860
158,5032284
158,8109356
158,6324121
158,3666254
158,6258447
158,6215529
158,6793205
158,1320797
158,6065170
158,3389432
158,5340990
158,2406560
158,6409920
158,4429024
158,7850595
158,3732943
158,7940042
158,9412755
158,3633550
158,2111794
158,5792479
158,8375066
158,3165253
158,5571153
158,1377068
158,4927387
158,6057934
158,5453562
159,6116587
159,5228429
159,6291052
159,2223855
159,5536564
159,7597661
159,9789051
159,4361680
159,5581675
159,2065743
159,9719049
159,5486000
159,1802133
159,9672978
159,3559604
159,2223071
159,1806238
159,9345989
159,7684946
159,1002445
159,9034387
160,7945078
160,1827694
160,9082973
160,1435141
160,1618301
160,5754821
160,3506079
160,6249466
160,5290376
160,3630461
160,1866089
160,5548245
160,5697970
160,9784177
160,8210506
160,1984749
160,6452956
160,7307235
160,2000356
160,3250301
160,9283612
160,7672274
160,7753852
160,4322382
160,7883766
160,4495828
160,4361464
160,3996333
160,6239966
160,5647386
160,1492573
160,4754832
160,8185589
160,1711532
160,2898649
160,3311724
160,9798766
160,1324698
160,9524822
160,6364917
160,2805222
160,1179725
160,4682635
160,2707977
160,2835776
160,3612670
160,4163073
160,2263513
160,4948438
160,1851845
160,6384723
160,9818397
160,2901721
160,7519012
160,9863289
160,7916321
160,7471065
160,6484485
160,7486147
160,4424527
160,2613564
161,8449836
161,7742449
162,2405312
162,4325020
162,9804217
162,1158279
162,5414250
162,1243749
162,1904675
162,9543467
162,7900040
162,1085761
162,4072145
162,4081936
162,4118980
162,2821421
162,5911529
162,4382283
162,8988694
162,2940220
162,9979531
162,8354017
162,1886003
162,4247201
162,4631394
162,3911113
162,4643614
162,2437004
162,2138905
163,8132321
163,3960175
164,2910087
164,1994573
164,2927891
164,9567880
164,2812566
164,9709722
164,2236262
165,7802906
165,2777788
165,8880363
165,7084385
165,4920736
165,4247310
165,8531461
165,9353488
165,7402255
165,4863041
165,3512884
165,7233670
165,1953262
165,2587513
165,8763166
165,8937844
165,7636358
165,8914581
165,8920481
165,6909158
165,8451841
166,2633592
166,2420331
166,8717324
166,3047976
166,7325491
166,7998179
166,3629274
166,3653540
166,5049054
166,9258826
166,4247310
166,4770631
166,3974184
166,3179700
166,2987929
166,6798756
166,5354460
166,5988841
166,6378290
166,8796830
167,8689994
167,4236588
167,2146743
167,1773900
167,4055052
167,3800652
168,9787341
168,6027635
168,7700887
168,4052930
168,1428072
168,2084615
168,6380989
168,8374969
169,7145039
169,7478753
169,2526831
169,8830579
169,8794701
169,9104253
169,7468725
169,3409699
170,6812880
171,9431864
171,5558940
171,8145791
171,7341560
171,6568669
171,5271005
171,2563656
171,4386706
171,1183679
171,9213081
171,7489960
171,8659109
171,4782851
172,1193593
172,4325020
172,9804217
172,6662279
172,1780857
172,5629987
172,7374185
172,5979458
172,7836108
172,2289316
172,9014210
172,7051449
172,2969860
172,3873720
172,1135889
172,2092577
172,5713862
172,4443265
172,9189499
172,8956168
172,6264088
172,8295153
172,6389547
172,1724580
172,2362736
172,8835795
172,2258145
172,5509128
172,4549494
172,5309018
172,8185407
172,5388763
172,8023941
172,9993615
172,5399568
172,6821018
172,5342738
172,4789077
172,3348868
172,3170224
172,2919620
172,9338702
172,7949997
172,6111762
172,9025777
172,7900566
172,1754249
172,6569598
172,3911905
172,4723315
172,2486673
172,6879272
172,6687123
172,8132321
172,3960175
172,5794621
172,9751290
172,2165648
172,3701392
172,5439027
172,3403775
172,5342885
172,1175660
172,4043166
172,6020862
172,2592770
172,5771023
172,7246768
172,4811121
172,9949214
172,3437962
172,5156079
172,2747169
172,9827537
172,6420618
172,5744056
172,1312532
172,4519969
172,9918157
172,1544836
172,2903154
172,2812566
172,9709722
172,2472445
172,3111798
172,8412747
172,5306238
172,7082459
172,3956712
172,3377313
172,1089849
172,1957748
172,1520088
172,3803965
172,8712747
172,6886574
172,9817535
172,4283479
172,4380134
172,4384873
172,6446057
172,9445736
172,1663923
172,7789801
172,7182340
172,5786187
172,7003236
172,9490990
172,2379383
172,8491482
172,5956336
172,5940207
172,1726804
172,4254414
172,1131990
172,4530557
172,3862416
172,3367078
172,5409721
172,1135695
172,8017690
172,2732740
172,6992553
172,8041526
172,6050656
172,7922030
172,7011498
172,2000967
172,8978605
172,4578776
172,3716102
173,6325179
173,2046946
173,5869002
173,4779860
174,8362293
174,1530154
174,5478940
174,1899163
174,1136934
174,4651657
174,2465516
174,3959412
174,3052879
174,3152541
174,1727785
174,4541419
174,6816105
174,1931909
174,7738233
174,2851497
174,4431226
174,7844921
174,1984749
174,6452956
174,7307235
174,2686417
174,1172646
174,5002475
175,9918157
176,7458259
176,8073271
176,4457141
176,8486886
176,9404542
176,1475660
176,4694447
176,9454560
176,5829003
176,4793883
176,5008140
176,5895503
176,9437956
176,5711313
176,6971534
176,4251609
176,5095161
176,7387063
176,2119969
176,2690479
176,1319196
176,2573424
176,8484805
176,5151009
176,7472361
176,5217753
176,5102923
176,1090771
176,9423158
176,3593442
176,6035139
176,9947360
176,5654263
176,3352489
176,6521287
176,8764741
176,9422857
176,4939364
176,3526330
176,2087712
176,8389969
176,3327413
176,5974810
176,9393464
176,8665537
176,9360091
176,6647398
176,3890028
176,6612602
176,5011212
176,8988034
176,1215029
177,1324698
178,3222207
178,8608861
178,7426364
178,3818722
178,5739320
178,8486651
178,8671600
178,1614400
178,8084689
178,3674423
178,1072805
178,4441222
178,5878547
178,4699532
178,3125155
178,1710955
178,6504298
178,2532968
178,8763090
178,7977533
178,3411785
178,7256503
178,2361325
178,9618538
178,4031499
178,4154649
178,6887141
178,7543893
178,9074348
178,3386293
178,2469517
178,3587561
178,4578312
178,9429877
178,9279978
178,4673428
178,7956815
178,1656089
178,5652510
178,3785852
178,1473454
178,9818207
178,6861659
178,8081066
178,2783947
179,3127297
179,9448354
179,7830810
179,2721095
179,3775022
179,7578480
179,7564569
179,5129192
179,9103096
180,3848791
180,5529759
180,4252334
180,1931180
180,3324398
180,7261641
180,8332892
180,5451622
180,5432845
180,8578280
180,5533190
180,8744071
180,3439738
180,2494996
180,2122368
180,7060012
180,6714529
180,2451015
180,9864949
180,9866488
180,1966829
180,3242576
181,9478898
182,5086863
182,5769914
182,1091367
182,2153767
182,4627701
182,3497553
182,9180051
182,3945997
182,7083349
182,7916289
183,4942707
183,5809708
183,1618301
183,5754821
183,3506079
183,8779235
183,1540598
183,9350810
183,7269917
183,6250979
183,4243888
183,3286486
183,5404333
183,6232306
183,3876918
183,3045885
183,4558112
183,9060705
183,9945038
183,7383497
184,4562227
184,3892349
184,8149149
184,8824765
184,8705214
184,6842227
184,9575619
184,5347520
184,6797737
184,9620676
184,5707709
184,1868905
184,4418976
184,3504880
184,5288411
184,7198361
184,5518273
184,3688866
184,4500526
184,9092091
184,8878384
184,6344796
184,3605266
184,1667646
184,5706807
184,2249391
184,2453161
184,8116421
184,2761174
184,9958738
184,5826018
184,9690068
184,7852035
184,7831257
184,5655739
184,5027107
184,5180573
184,7545476
184,8551823
184,7510743
184,4968581
184,7621280
184,2443954
185,2669938
186,8865843
186,7478753
186,9850036
186,9395856
186,2079321
186,1905025
186,8729558
187,4416457
188,7789830
188,3993904
188,5337395
188,9473371
188,1062819
188,1071699
188,6626649
188,5572250
188,1435952
188,8019936
188,6207702
188,8053023
188,8856033
188,2146778
188,4411483
188,2276730
188,4103602
188,2458950
188,1073419
188,7975411
188,7541322
189,9996227
189,3799452
189,7470515
189,6609054
189,2206884
189,5767701
189,7515832
189,9361214
189,3531882
189,3681370
189,5484212
189,9312774
189,2458387
189,1575287
189,2384380
189,4765363
189,5450952
189,1333888
189,8500712
189,5078324
189,9088966
189,8669373
189,7091544
189,1100678
189,4010499
189,5823657
189,8182721
189,1075463
189,4036664
189,9515831
189,6395570
189,8660611
189,1299533
